Date,Open,High,Low,Close,Volume,Trend_Normalized,Volatility_Stability,Momentum_Normalized,Vol_Change,EMA_20,EMA_50,SMA_20,RSI_14,Rolling_STD_20,ATR_14,Rolling_Max_50,Rolling_Min_50,MACD_Histogram
2019-12-12,64.48997619221315,65.64115256416365,64.3791955584024,65.37623596191406,137310400,0.028386648354950195,0.06562930461182473,67.94707874544912,0.10233618520848387,63.717951553064744,60.89760665427012,63.98652172088623,62.29509953515366,0.011059130346231833,1.0581112390007783,65.37623596191406,53.02131652832031,-0.08614309029285594
2019-12-13,65.37624490379989,66.3010387920999,65.24860425293159,66.2649154663086,133587600,0.03864905903474354,0.06863227441980718,70.75622582134211,0.09401031700332307,63.96051954480225,61.108089352781434,64.13716125488281,65.95851199794302,0.011200871434507766,1.0930318555464769,66.2649154663086,53.88092041015625,-0.012233498027613754
2019-12-16,66.71044750574998,67.62320261796066,66.70563351279964,67.39922332763672,128186000,0.05032617761063869,0.07349096419905311,68.69187334053143,0.06170970834859535,64.28801514316744,61.35480048905027,64.30694694519043,66.05572593860029,0.011491949625872596,1.1098898417512228,67.39922332763672,53.88092041015625,0.0959821686707345
2019-12-17,67.32940214182528,67.85922811740664,67.143956803204,67.53170013427734,114158400,0.047039527371982075,0.07704135807899865,72.38495154506803,0.007376154322918271,64.59693752327314,61.59703184768663,64.46722030639648,69.91114048443283,0.01147883674769003,1.0808179511325489,67.53170013427734,53.88092041015625,0.1558740939106633
2019-12-18,67.38478014032236,67.89052873128885,67.22101616979477,67.37033081054688,116028400,0.03987379107614281,0.08027213527833775,67.84432425585628,0.047715796976669056,64.86107021729921,61.823435728583114,64.62918014526367,65.82451200442162,0.01146341390420379,1.0651646696646988,67.53170013427734,54.51240539550781,0.16323015835086085
2019-12-19,67.31250658669452,67.71710235790785,67.18005200015853,67.43773651123047,98369200,0.03837289618099745,0.08171391944682081,71.93210881722494,0.008779097836179695,65.10646700719742,62.04360438672615,64.83183822631835,67.12225949804224,0.010979256573405472,1.0674005010895276,67.53170013427734,55.24715805053711,0.15149999902624023
2019-12-20,67.97001134578234,68.07115666009031,67.08615475855936,67.29808807373047,275978000,0.03260345317494988,0.0829806413284983,77.28761795300348,-0.03462371534948183,65.31519282305771,62.24966257053025,65.0417236328125,71.96674843082943,0.010903828437757408,1.0551870317121197,67.53170013427734,56.27482986450195,0.11486286821668545
2019-12-23,67.560591164887,68.45648637288053,67.52205716835296,68.39627838134766,98572000,0.0441012455428337,0.08555828287530129,88.68835488626918,-0.09671375855776954,65.60862954289485,62.49070632781721,65.30928802490234,85.44621747381507,0.011231622216614596,1.002548223570374,68.39627838134766,56.27482986450195,0.14326929033092783
2019-12-24,68.562448734815,68.61061806486987,68.13617882730028,68.46129608154297,48478800,0.042085200210622516,0.08632856806400802,90.82098189240442,-0.10249722771449177,65.88031207038514,62.72484710247312,65.52483253479004,84.54471446779408,0.010794544231678227,0.9700371074774056,68.46129608154297,56.27482986450195,0.1446934379090581
2019-12-26,68.59377651700305,69.83647060071867,68.56487785103917,69.81961059570312,93121200,0.05610633397516515,0.08615825412930318,89.02269107138396,-0.06411098056853337,66.25548335851067,63.003073121815476,65.83333911895753,85.35327683064476,0.011062495490779126,0.996875918225537,69.81961059570312,56.27482986450195,0.21133635804873396
